,ID,Target,Tweet,label,categorical,subjectivity,polarity
,5137,Hate,whoever hit my sisters car then drove off last night you are a broke ass bitch and we about to catch ur stupid ass enjoy that hit and run,1,CAT,0,0
,5138,Hate,"Hoes swear a nigga switch up when he up, naw bitch we just remember all the spiteful hoe shit you was on, fuck on.",1,CAT,0,0
,5139,Hate,Some women find the Harvey kind of harassment and rape to be not that bad and may even encourage it from time to time depending on hormones.,1,CAT,0,0
,5140,Hate,Idgaf bout not bitch lol yall hoes can die & i promise I won't b at the funeral,1,CAT,0,0
,5141,Hate,AINT LOVING THESE HOES THEY GARBAGE THATS NOT MY BABY LIKE MAURY LIL BITTY BITCH STOP CALLIN,1,CAT,0,0
,5142,Hate,for them niggas who think im pussy gon and show me hoe,1,CAT,0,0
,5143,Hate,If this hypothetical woman exists: shame on her. Real rape victims might say: FUCK YOU AND YOUR FALSE NARRATIVE.,1,CAT,0,0
,5144,Hate,Every woman deserves a BIG DICK!,1,CAT,0,0
,5145,Hate,"If a girl is cuddling with me & she tells me she don't wanna fuck, that's cool. I'll pull my dick out & beat off right next to her.",1,CAT,0,0
,5146,Hate,Ima end up fighting this bitch fr !! You getting on my nerves lil hoe !!,1,CAT,0,0
,5147,Hate,"Example : Boyfriend: 'I think my girlfriend is cheating on me.' Boyfriend's friend: 'Yeah, bitch got a penis!'",1,CAT,0,0
,5148,Hate,A bitch with fuck with a nigga just to get back at you but that shit be making y'all look like thottiessssss loose pussy hoe!!!,1,CAT,0,0
,5149,Hate,can mnet stop being a bitch go suck my non existent dick and,1,CAT,0,0
,5150,Hate,Have a thought for the women that sick cunt raped you dumb cunt,1,CAT,0,0
,5151,Hate,Didn't know I was dating a freaking two year old pussy bitch',1,CAT,0,0
,5152,Hate,show me your pussy bitch,1,CAT,0,0
,5153,Hate,Don't know why you love da whore her pussy like open doors,1,CAT,0,0
,5154,Hate,"u got an underaged girl drunk so you could sleep with her, think that's rape",1,CAT,0,0
,5155,Hate,this bitch won't stop riding his dick' LMFAO,1,CAT,0,0
,5156,Hate,RAPE A BITCH MENTAL SHE FORCED TO THINK ABOUT ME JUHEARD,1,CAT,0,0
,5157,Hate,"It blows mine when a girl tells me to her talk during sex 'how this pussy feel, talk to me' ok bitch it's a C- and I'm trynna concentrate",1,CAT,0,0
,5158,Hate,You are Beautiful charming Bitch Jennifer white Nobody's fuck like you Amazing sucking Cocks,1,CAT,0,0
,5159,Hate,"Ladies we should be careful of this guy, his penis turns any woman he fucks into a slut! RT for awareness...",1,CAT,0,0
,5160,Hate,Fuck love wat love that fake love u give u lil kid u bitch that once i turn woman on u u run away,1,CAT,0,0
,5161,Hate,I'm so fucking horny this morning and my big fat cock is so fucking hard need a horny cock sucking slut or whore to cum and suck me off,1,CAT,0,0
,5162,Hate,fuck cunts tellin ppl w strtched ears that theyll 'learn from their mistakes' BITCH IT AINT A MISTAKE IF THEY FEEL BEAUTIFUL DOING IT FUCKU,1,CAT,0,0
,5163,Hate,Only a hoe would say some stupid shit like that. lol pull your daddy and make you my stepson Ive heard it all now lmao,1,CAT,0,0
,5164,Hate,"Bitch no, you gone stay your ass here i missed you",1,CAT,0,0
,5165,Hate,And look at this shit. LOOK YOU SLUT. Stop distracting yourself with your flavored dildos and LOOK. LOOK YOU FUCKS. LOOOOOOOOOOOK!!!!,1,CAT,0,0
,5166,Hate,Man: (harasses and stalks woman for months on end) Woman: WHY THE FUCK WONT U LEAVE ME ALONE Man: haha crazy bitch,1,CAT,0,0
,5167,Hate,"Babe, I wanna thank you for having such insane anal scenes. Your scene from Slut Auditions is my all-time fav !",1,CAT,0,0
,5168,Hate,If I was a woman I would probably be a hoe lol they have so much fun and niggas pay them for stupid shit,1,CAT,0,0
,5169,Hate,I AM NOT GOING AFTER YOUR EX BF YOU LIEING SACK OF SHIT ! I'm done with you dude that's why I dumped your ass cause your a lieing bitch,1,CAT,0,0
,5170,Hate,Isn't a pussy an exit hole too?,1,CAT,0,0
,5171,Hate,Bitches fav line is Am I supposed to be scared? Listen here lil bitch you dont have to be scared to get your ass beat. So wassup,1,CAT,0,0
,5172,Hate,"What happens when you drug, rape and sodomize a year old girl ? ALL those left wing loons who tell us how to...",1,CAT,0,0
,5173,Hate,Last night I had this women tell me and my friends that if we pay her we can fuck her and her husband who has a big black dick,1,CAT,0,0
,5174,Hate,Id love to lick your pussy before and after a Big Black cock has fucked it! Im in northwest Indiana HMU if you need a cuckold!!!,1,CAT,0,0
,5175,Hate,On todays episode of women will trade their self respect in for the dick,1,CAT,0,0
,5176,Hate,This bitch waaay to much shit to talk about athletes like your literally a professional slut stay in your lane,1,CAT,0,0
,5177,Hate,but i dont like women as much like theyre dope as a side piece but ive yet to meet a woman i feel like i could drop dick for altogether,1,CAT,0,0
,5178,Hate,rubbing cock on face woman with three tits,1,CAT,0,0
,5179,Hate,seth robbed my pussy oomf sweetie im so sorry that u have to deal with this annoying bitch,1,CAT,0,0
,5180,Hate,"If you've ever laughed at a dead baby joke, or chuckled at a dead lawyer joke, then don't bitch about a rape joke. Perspective, please!",1,CAT,0,0
,5181,Hate,You and your girlfriend can easily eat my ass bitch.,1,CAT,0,0
,5182,Hate,I'm back in it bitch If the head game is right and that pussy feel good Throw a rack at that bitch,1,CAT,0,0
,5183,Hate,"Your girl is a hoe, you need to let go She fucked a... You sent this a few months ago. I just now got to i...",1,CAT,0,0
,5184,Hate,"Ima make her h20, out her pussy hole",1,CAT,0,0
,5185,Hate,Please spread your cunt hole fully,1,CAT,0,0
,5186,Hate,You need a thick Cock in your throat,1,CAT,0,0
,5187,Hate,You bitch too much over stupid shit go fuck your self stupid cunt you have shitty service anyway a,1,CAT,0,0
,5188,Hate,my neighbour is such a cunt i hope someone murders that stupid bitch. preferably tortures her first as well,1,CAT,0,0
,5189,Hate,no offense but this big bitch is serving you ALLLLLL types of kunt in this picture,1,CAT,0,0
,5190,Hate,"Good point. I guess he should chew gum, move on married women like a bitch and grab them by the pussy? -president of the Virgin Islands",1,CAT,0,0
,5191,Hate,it's when you get called a cunt times a day for simply existing as a woman who dares to have her own youtube account.,1,CAT,0,0
,5192,Hate,"okeyo, go rape your whore of a mother!",1,CAT,0,0
,5193,Hate,I like my women like I like my laptop .. on my dick,1,CAT,0,0
,5194,Hate,If the dick good shes gonna agree to the you my girlfriend now statement off rip,1,CAT,0,0
,5195,Hate,You're a stupid cunt! Hope cause your death!,1,CAT,0,0
,5196,Hate,Let me check your ass out with my cock,1,CAT,0,0
,5197,Hate,"Bitch gots me fucked up, claiming to be a grown ass women but yet you try to compare &; bitch you still ain't shit... so what's good?",1,CAT,0,0
,5198,Hate,bitch I'll beat your ass,1,CAT,0,0
,5199,Hate,What's the difference between your bonus and your dick? You don't have to beg a woman to blow your bonus,1,CAT,0,0
,5200,Hate,Why hasn't a female been to the moon? Because it hasn't needed cleaning yet!,1,CAT,0,0
,5201,Hate,What's worse than a girl who gives rough handjobs? A feminist.,1,CAT,0,0
,5202,Hate,Soccer players go down more than my bitch on my dick,1,CAT,0,0
,5203,Hate,We will rebel against this society's matriarchy and establish Fascism one day.,1,CAT,0,0
,5204,Hate,If you deny her dick and she doesn't lose her mind... Your dick game is weak AF,1,CAT,0,0
,5205,Hate,you give me a penis boner,1,CAT,0,0
,5206,Hate,Kanye got the whole family dressin like the trashy whores they are,1,CAT,0,0
,5207,Hate,"I really wanna get a rich, married woman pregnant cause my kid deserves the best and a dad that actually cares",1,CAT,0,0
,5208,Hate,Good girls send nudes,1,CAT,0,0
,5209,Hate,When you're in love with her and find out she doesn't do anal so you're gonna have to cut her loose,1,CAT,0,0
,5210,Hate,Shoutout to all the ladies that fuck with their vaginas and not their emotions... You bitches are my fucking favorite,1,CAT,0,0
,5211,Hate,"If you can't choke her with your cock just let her finger your vagina, princess",1,CAT,0,0
,5212,Hate,Stimulate her mind and her vagina will follow suit,1,CAT,0,0
,5213,Hate,If you're a chick and I followed you back its only cause you live close enough to fuck,1,CAT,0,0
,5214,Hate,Her- where'd you learn to eat pussy like that? Me-,1,CAT,0,0
,5215,Hate,"I think percentage wise, my female followers here are better looking than IG. You always have an open seat on my face. u first",1,CAT,0,0
,5216,Hate,"I don't pay my bills on time. I wait for the final notice to come in and then I just throw it away, and that's exactly how I handle my women",1,CAT,0,0
,5217,Hate,"Shoutout to all you passive aggressive bitches... Go choke on a dick, bitch",1,CAT,0,0
,5218,Hate,"Pro Tip- If you're in NYC tonight and a girl asks you if you're your_fuckboy, say yes, take her home and fuck her",1,CAT,0,0
,5219,Hate,When she sucks you off right side up and upside down,1,CAT,0,0
,5220,Hate,suck me off upside down and chill?,1,CAT,0,0
,5221,Hate,Girls with blonde hair and dark roots make my cock hard for some reason,1,CAT,0,0
,5222,Hate,When you're checking to see if the pussy is safe to eat,1,CAT,0,0
,5223,Hate,"When he wraps hand around your throat, puts the other betwn your legs &; whispers 'this pussy is mine' in your ear",1,CAT,0,0
,5224,Hate,When the pussy stank but she looks so good you gotta finish,1,CAT,0,0
,5225,Hate,I just want you to be my girlfriend without being my 'girlfriend' so I can fuck other people and you can't... Is that too much to ask?,1,CAT,0,0
,5226,Hate,"Roses are red, my balls are blue, here's my cock, you know what to do",1,CAT,0,0
,5227,Hate,Most women just want to be ravaged... But sadly most of these men don't know what that means and wouldn't know where to begin...,1,CAT,0,0
,5228,Hate,I think I should start charging for this dick so I can be a real whore,1,CAT,0,0
,5229,Hate,I should probably make you my WCW now cause after I fuck you I'm never gonna talk to you again... At least I'm honest,1,CAT,0,0
,5230,Hate,"It amazes me how many women masturbate at work... Please come work for me, I have a position open under my desk",1,CAT,0,0
,5231,Hate,"People that ask you why you unfollowed them are the worst kind of people... Bitch, cause fuck you, that's why",1,CAT,0,0
,5232,Hate,Before I rip you a new asshole vs after,1,CAT,0,0
,5233,Hate,I'm on this new diet where I only eat pussy and ass from Friday to Sunday... It's going well,1,CAT,0,0
,5234,Hate,These dudes out here sending dick pics to anyone... Y'all dumb AF... I ain't sendin shit without a pussy pic first... Insurance if you will,1,CAT,0,0
,5235,Hate,I only follow pretty girls that live close enough to fuck,1,CAT,0,0
,5236,Hate,Sometimes you just gotta say fuck it and let a mutha fucka know you wanna have sex to their face,1,CAT,0,0
,5237,Hate,When he sends you a dick pic and he has clit dick,1,CAT,0,0
,5238,Hate,Call me daddy while you're choking on my cock,1,CAT,0,0
,5239,Hate,Girls that wear sundresses make my penis smile,1,CAT,0,0
,5240,Hate,Any girl that says pussy rules the world has never had good dick,1,CAT,0,0
,5241,Hate,Sit on my face and water board me with your vagina,1,CAT,0,0
,5242,Hate,"If you've ever mentioned me to your therapist, give her my number, she probably wants to try out the dick that ruined you too",1,CAT,0,0
,5243,Hate,Me trying to flirt- You have really nice eyebrows... I'd like to cum on them to see if they wash off,1,CAT,0,0
,5244,Hate,"Pro Tip- If you're gonna fuck a bitch that just left a wedding, give her a fake name and number cause she's fallin in love regardless",1,CAT,0,0
,5245,Hate,"Invite her over, play Rihanna 'Sex with Me' on repeat, then give her the worst sex of her life...",1,CAT,0,0
,5246,Hate,: Aye! Make your dreams come true! ...Go out there and suck a dick!,1,CAT,0,0
,5247,Hate,When you and your mom are trying to figure out how to make you seem like a bigger whore than your sister,1,CAT,0,0
,5248,Hate,Most men are too scared to choke a bitch properly... I never feel like I'm choking them hard enough,1,CAT,0,0
,5249,Hate,Call me crazy but I prefer Kylie Jenner when she still had her fetal alcohol syndrome lips,1,CAT,0,0
,5250,Hate,Flirting Me- ma'am can you pull your pants down please? Her- umm excuse me?! Me- I believe there may be a Pokemon in your vagina,1,CAT,0,0
,5251,Hate,When she says 'we can fuck but you have to wear a condom',1,CAT,0,0
,5252,Hate,When you're fuckin a bitch doggy that has a bible verse tatted on her back and you begin thinkin about what a disgusting piece of shit you r,1,CAT,0,0
,5253,Hate,"Stop sweatin these hoes... Vaginas are like doors, when one closes, several more open up",1,CAT,0,0
,5254,Hate,"When he runs his hand up the back of your head, grabs a handful of hair, kisses you &; whispers 'your pussy is mine'",1,CAT,0,0
,5255,Hate,I like girls with gag reflexes... Cause I enjoy holding their heads down and watching them struggle through it,1,CAT,0,0
,5256,Hate,Your ass is red My belt is blue Bend over bitch I ain't through with you,1,CAT,0,0
,5257,Hate,"I'm only gonna waste your time, break your heart and ruin your vagina, to make you stronger as a woman. You're welcome",1,CAT,0,0
,5258,Hate,seconds after you're done fucking the attitude out of her,1,CAT,0,0
,5259,Hate,"I'm not a lover, I'm a fighter... But I'll still fuck you right",1,CAT,0,0
,5260,Hate,Girls that eat ass will always have a special place in my heart... And bed,1,CAT,0,0
,5261,Hate,What's the polite way to say 'don't eat too much today cause I'm not tryin to get shit dick when I fuck you in the ass later',1,CAT,0,0
,5262,Hate,When your girl's accusing you of cheating so you let your side bitch listen,1,CAT,0,0
,5263,Hate,BITCH I SAW YOU ONE TIME WITH JONATHAN IDEK WHEN AND THOUGHT 'Gotta have her' that was before the entire Twitter saga,1,CAT,0,0
,5264,Hate,Listen fam. If you're a whore you're a whore clearly you miss read my tweet if you thought I was calling every female a whore.But yes hmp,1,CAT,0,0
,5265,Hate,"D: DID THAT GUY JUST NOW FLIRT WITH YOU L: No, wait, it's not what you think D. I WON'T HESITATE; BITCH *shoots down the innocent fanboy*",1,CAT,0,0
,5266,Hate,past me bitch you ok???? you fake ass slut,1,CAT,0,0
,5267,Hate,Why you being a pussy for back your shit up hoe,1,CAT,0,0
,5268,Hate,If your 'fianc' has a conversation with a bitch like this would you keep her?,1,CAT,0,0
,5269,Hate,"Bitch you a hoe, tf.",1,CAT,0,0
,5270,Hate,Block me you dumb bitch. Because I'll go on all day about how nurses are assistants.,1,CAT,0,0
,5271,Hate,Bitch You might as well come eat my ass since your so worried about my shit dumb bitch,1,CAT,0,0
,5272,Hate,Niggas Might Want You But You A Regular Bitch To Me,1,CAT,0,0
,5273,Hate,Fuck that money whore Too stupid to know consensual touching or grabbing is not assault. Only is dumber,1,CAT,0,0
,5274,Hate,how in tf you gonna put your two cents in on something and somebody you dont know then block and unblock me. Like bitch get off my line,1,CAT,0,0
,5275,Hate,Y'all so quick to call a girl a thot meanwhile u eatin and raw dogging every bitch u can,1,CAT,0,0
,5276,Hate,Hateful bully bitch you are,1,CAT,0,0
,5277,Hate,In space no one can hear you bitch,1,CAT,0,0
,5278,Hate,What a stupid cunt,1,CAT,0,0
,5279,Hate,bitch you crazy as hell if you think you not bringing MY niece to see me. The fuck. i was there when her ass was conceived gahdam!,1,CAT,0,0
,5280,Hate,Shut the FUCK up you jobless whore,1,CAT,0,0
,5281,Hate,Bitch I know you are not there,1,CAT,0,0
,5282,Hate,YOU'RE A PUSSY ASS BITCH BYEEE,1,CAT,0,0
,5283,Hate,THIS IS FUCKING CHICHARRN YOU BITCH,0,CAT,0,0
,5284,Hate,bitch if jongin wants to give sehun a forehead kiss he will deadass tiptoe and kiss him you think a little height difference will stop him?,1,CAT,0,0
,5285,Hate,DRAKE! I WILL RIP YOUR HAIR OUT IF I SEE YOU AND THIS BITCH TOGETHER,1,CAT,0,0
,5286,Hate,Bitch you look like a dog,1,CAT,0,0
,5287,Hate,Every time I hear a women slut-shame another women for what their wearing I cant help but think Bitch you wack as fuck.,1,CAT,0,0
,5288,Hate,If you feel like we have to talk everyday for us to be friends then bitch bye,1,CAT,0,0
,5289,Hate,You'll never be girlfriend or wife or none of that that's MY place bitch know your role and play your position the rebound one,1,CAT,0,0
,5290,Hate,you cunt.,1,CAT,0,0
,5291,Hate,This stupid Bitch Lied.,1,CAT,0,0
,5292,Hate,"Fuck you, you dirty red-jesd whore.",1,CAT,0,0
,5293,Hate,Maybe will eliminate the problem..shes known to be a bitch. If you hear me Karma..sure be sweet if you gave Mueller iron clad proof.,1,CAT,0,0
,5294,Hate,Ain't with that bopping shit bitch and you know,1,CAT,0,0
,5295,Hate,when you go to park all by yourself then some bitch fuck decides they wna park right next to you,1,CAT,0,0
,5296,Hate,"I wanna give a bitch my heart but i cant though, cant fall in love with a stank hoe",1,CAT,0,0
,5297,Hate,Can this stupid bitch hurry TF up I'm trying to take my cousin to the park,1,CAT,0,0
,5298,Hate,Why do you think that hoe is in the back seat? Lol,1,CAT,0,0
,5299,Hate,"My bitch a model, lil nigga, you could ask Tyra Banks That pussy wet like a bottle, change them sheets every day",1,CAT,0,0
,5300,Hate,"Would you rather the girl youre fucking have nose as long as your dick, or her nipples?",1,CAT,0,0
,5301,Hate,"This bitch said idk bout u but sometimes u gotta suck a lil dick , wait even that ain't helping u",1,CAT,0,0
,5302,Hate,You betta beat down each one of them with your cunt,1,CAT,0,0
,5303,Hate,HaahHahanahA this girl stilllllll going 'loner ass no real friends having ass bitch' YASSSSSSSSSSS,1,CAT,0,0
,5304,Hate,I'll send Meechy at yo hoe if yo bitch keep eyein' me,1,CAT,0,0
,5305,Hate,Im so tired of older women at work asking me if I got married because I im pregnant like no bitch and I dont plan on it.,1,CAT,0,0
,5306,Hate,I Can't Fuck Wit You No More Ho And Im Sorry You A Disloyal Ass Bitch Ho You Sorry,1,CAT,0,0
,5307,Hate,it's sad to see a fine girl be a hoe,1,CAT,0,0
,5308,Hate,Get ur fucking knowledge up if u wanna sneak diss me. Lil stupid hoe,1,CAT,0,0
,5309,Hate,Bitch come out you love to talk shit on the phone that's why I let your dad know she raised a FUCKING HOE,1,CAT,0,0
,5310,Hate,bitch that hoe mad annoying like i fr logged of your twitter bc it kept going off,1,CAT,0,0
,5311,Hate,fake ass bitch just like Kylie hoe,1,CAT,0,0
,5312,Hate,Not interested of being a bitch like you i prefer to be a good cute girl nak melalak melalak sorang sorang ok,1,CAT,0,0
,5313,Hate,youre a fucking nobody. You just take advantage of people that care for you. Good on you whore,1,CAT,0,0
,5314,Hate,Fuck off JAG you ignorant slut with your sad pink paper.,1,CAT,0,0
,5315,Hate,For an anon calling me awhore you should look at yourself first. If you want to call me awhore take...,1,CAT,0,0
,5316,Hate,"Girl people really do that, like damn bitch you so selfish you dont wanna rt me and get me clout",1,CAT,0,0
,5317,Hate,these hoes done called me kelly jr bitch fuck them,1,CAT,0,0
,5318,Hate,and women have done the same over dick but ok girl,1,CAT,0,0
,5319,Hate,"For that dumb ass pussy that thought he could step to me, Franklin Ave, anytime you wanna get it bitch",1,CAT,0,0
,5320,Hate,Wanna speak down to my girl bitch then step up big nose ass bitch. Saw that shit off.,1,CAT,0,0
,5321,Hate,"You aint no shit, you lil' stupid ass bitch.",1,CAT,0,0
,5322,Hate,AY YOU STUPID BITCH,1,CAT,0,0
,5323,Hate,Bitch stop playing with me and drop my shit off ! What u do after that ain't no problem because I know they gone send u back lil whore,1,CAT,0,0
,5324,Hate,The bitch can go with whoever she wants now I guess. I already took that V & destroyed every hole she got anyway. Raw too.,1,CAT,0,0
,5325,Hate,guilty gear you fucking whore,1,CAT,0,0
,5326,Hate,Dont talk shit on me when everyone calls you a whore too boo,1,CAT,0,0
,5327,Hate,"You work for the S*n, standard practice to be a lier and a complete cunt.",1,CAT,0,0
,5328,Hate,Once a hoe cross me on some fake shit then want play victim I could never be friends again yea I forgive you but I can't fwu like that ma!,1,CAT,0,0
,5329,Hate,"I saw a woman dressed up like a hot dog tonight. Bitch, it ain't Halloween yet",1,CAT,0,0
,5330,Hate,You shut your whore mouth,1,CAT,0,0
,5331,Hate,Don't involve me in no hoe buisness rule let a bitch choose I ain't never beefing bout NO bitches,1,CAT,0,0
,5332,Hate,"Fuck you, you hoe I dont want you back",1,CAT,0,0
,5333,Hate,"Ain't about them hoes anymore,it's just you' yet you talking sweet to the bitch you ALWAYS talked shit about plus moreGMFU BRO",1,CAT,0,0
,5334,Hate,The women act like they don't have options. Yet dick is all over. When women realize there is EXCESS men is when they stop putting up trash.,1,CAT,0,0
,5335,Hate,The cunt from where you earn a living.,1,CAT,0,0
,5336,Hate,i'm finna block this hoe cus bitch u weird fr.,1,CAT,0,0
,5337,Hate,You a hoe if there's other bitches,1,CAT,0,0
,5338,Hate,You are the sloppy queen of sucking cock,1,CAT,0,0
,5339,Hate,"Roses are red, violets are blue. You a bitch ass hoe, and yo momma one too. Yeet",1,CAT,0,0
,5340,Hate,"I know you do, slut",1,CAT,0,0
,5341,Hate,"being nauseous is stupid and a pussy move, like my body just fucking vomit already you bitch. lets GO.",1,CAT,0,0
,5342,Hate,You are Satan's whore. Hell will welcome you.,1,CAT,0,0
,5343,Hate,This nigga is on snap fucking a bitch while she sucking somebody else's dick bruh,1,CAT,0,0
,5344,Hate,How you take half naked pics but you not a hoe? Smh fake ass bitch.,1,CAT,0,0
,5345,Hate,get u a girl with a resting bitch face that only smiles at u,1,CAT,0,0
,5346,Hate,"I would tag your stupid ass but you bothered and blocked me, so should I tag your new bitch?",1,CAT,0,0
,5347,Hate,this hoe gone say ' I want some dick but not in my vagina' like girl,1,CAT,0,0
,5348,Hate,yeah the stupid bitch,1,CAT,0,0
,5349,Hate,Your baby and boyfriend know you a hoe?,1,CAT,0,0
,5350,Hate,I can assure you (someone very close to me worked with her for years) she is an absolute cunt.,1,CAT,0,0
,5351,Hate,They really need Nerf down bitch ass symmetra with her little whore ass turrets,1,CAT,0,0
,5352,Hate,"To whatever pussy bitch that broke into my car, FUCK YOUUUUU",1,CAT,0,0
,5353,Hate,This bitch whom I won't name on Facebook is such a shameless woman ruining a relationship.,1,CAT,0,0
,5354,Hate,Or stop being a whore on twitch you rat,1,CAT,0,0
,5355,Hate,straight people flirting boy: *takes girls phone and fucking smashes it to pieces* youre stupid and a bitch girl: omg Kyle...stooop,1,CAT,0,0
,5356,Hate,If you still have your seXXXy Halloween pic as your profile photo you're actually a full time all year round slut,1,CAT,0,0
,5357,Hate,Females be thinking they Pussy fire cuz u say fuck under yo breath first of all I forgot I had a whole bitch,1,CAT,0,0
,5358,Hate,What an absolute cock womble this cunt is. Does she also alude to the fact she recieved FREE university education aswel.,1,CAT,0,0
,5359,Hate,Good morning sweet peeps! Woke up to see that Gini blocked me! Her lost the stupid bitch! Have a good day all! I know I will!,1,CAT,0,0
,5360,Hate,congrats slut he's yours you win,1,CAT,0,0
,5361,Hate,That bitch yarelis think im stupid im good bitch ur nasty as can stay fucking your cousin aint wasting my time on no hoe,1,CAT,0,0
,5362,Hate,being a empowering woman type a bitch on IG,1,CAT,0,0
,5363,Hate,"I honestly despise women who bitch and whine about sexism and equality, yet they're being literally just as bad.",1,CAT,0,0
,5364,Hate,Lol bitch you a hoe,1,CAT,0,0
,5365,Hate,He can choke and so does his bitch hoe,1,CAT,0,0
,5366,Hate,Good bitch Im glad u got dumped he is never coming back to your life dumb bitch you a hoe,1,CAT,0,0
,5367,Hate,Good bitch Im happy u got dumped u a hoe stupid bitch u ugly u gonna b alone forever stupid hoe,1,CAT,0,0
,5368,Hate,You can't be a HOE &; try to come back to someone. Bitch it don't work like that,1,CAT,0,0
,5369,Hate,WHO'S THE WHORE NOW YOU PIECE OF SHIT,1,CAT,0,0
,5370,Hate,lol plot twist ..what if your girl is secretly a hoe,1,CAT,0,0
,5371,Hate,"Bitches be havin no education,no job,no house and still got the nerves to say all these niqqas want is pussy buh bitch WTF!! do yo hav?",1,CAT,0,0
,5372,Hate,"It's alright Julia, we already know how vile you are, no need to ram the point home",1,CAT,0,0
,5373,Hate,If that bitch goin let her keep goin goin till dat hoe gone like home run,1,CAT,0,0
,5374,Hate,I never trapped around no bitch except Te cuz hoes be showin da next nigga ya plays,1,CAT,0,0
,5375,Hate,First of all Im not transgender but what if I was? Stupid petty ass bitch,1,CAT,0,0
,5376,Hate,hi Best l see someone fucking girl comment bad in your pic.why you not block the bitch girl name kayleigh corbett,1,CAT,0,0
,5377,Hate,This cunt likes every single post on that bitch's account and she doesn't even follow him,1,CAT,0,0
,5378,Hate,You rawin that hoe & that pussy dirty,1,CAT,0,0
,5379,Hate,Bc she a stupid hoe its her loss... Ill always be here for you,1,CAT,0,0
,5380,Hate,I hate when bitches be actin selfish with the pussy know damn well they out here fuckin the whole city bitch probably burnin smh the nerve,1,CAT,0,0
,5381,Hate,my dad just drove past the chicago theater. long time no see you dirty slut,1,CAT,0,0
,5382,Hate,Ion take hoe shit from nan bitch but thats the difference between a little girl and a grown ass woman they dont know when to SHUT UP,1,CAT,0,0
,5383,Hate,"I've met a few women who are complete Dicks , being a dick isn't the preserve of males",1,CAT,0,0
,5384,Hate,So uhh what if you call a sweedish woman a 'slut',1,CAT,0,0
,5385,Hate,:') this whore is damn sexy tbh this girl knew how to name her acc :'),1,CAT,0,0
,5386,Hate,He was being nice and cool. You were Being an attention whore. Next time explicitly say youre not interested instead of flexing for Twitter,1,CAT,0,0
,5387,Hate,"you will never catch me out here sharing a nigga , bitch you can have that nigga i aint sharing no dick if I had a nigga bob",1,CAT,0,0
,5388,Hate,why whore when you could cookie?,1,CAT,0,0
,5389,Hate,Wanna be like u could be fucking working for him some day you fucking little slut,1,CAT,0,0
,5390,Hate,BITCH I AIN'T NO HOE,1,CAT,0,0
,5391,Hate,Why is this stupid bitch still relevant?,1,CAT,0,0
,5392,Hate,Tell us how big a you are and we tell the world!,1,CAT,0,0
,5393,Hate,"you drunken slut, come play overwatch",1,CAT,0,0
,5394,Hate,HOLLERINGGGGGGG. stupid baby bitch.,1,CAT,0,0
,5395,Hate,i skipped english a few days ago so i didnt know about an assignment and this stupid bitch is making fun of me subtlety,1,CAT,0,0
,5396,Hate,That bitch is a Grade A whore!,1,CAT,0,0
,5397,Hate,"a cold, conniving bitch' and a lesbian... sorta explains why married women voted AGAINST YOU... SCHADENFREUDE reigns",1,CAT,0,0
,5398,Hate,You ungrateful whore. . . I'd have bought it n everything,1,CAT,0,0
,5399,Hate,"Shut the fuck up, you stupid ass bitch",1,CAT,0,0
,5400,Hate,Hoes ain't shit I'll die happy lonely..... Kuz I'll be damn if I trust another bitch who don't make her own money.......,1,CAT,0,0
,5401,Hate,You love and support this slut tho,1,CAT,0,0
,5402,Hate,Are you calling me a Twitter Whore? Kiss indeed..,1,CAT,0,0
,5403,Hate,Be careful what you do to a good woman because you will have to deal with the bitch you created,1,CAT,0,0
,5404,Hate,No one cares about you agta don't be so stupid bitch,1,CAT,0,0
,5405,Hate,i bet everyone is like damn this bitch stupid she was proposed to and she keeps calling nicky her gf not her fiance,1,CAT,0,0
,5406,Hate,watching teeth this bitch pussc biting everybody dick off,1,CAT,0,0
,5407,Hate,I pampered the bitch and she went and abandoned the kid for some amateur dick,1,CAT,0,0
,5408,Hate,"No room for anyone illegal. Color or wealth is not the criteria, you stupid bitch.",1,CAT,0,0
,5409,Hate,Only a goofy bitch calls to tell you some violent ass shit a child wants to do with you cause of something their toxic ass said. Dumb hoe,1,CAT,0,0
,5410,Hate,"I know. And pregnant women can be a real bitch. Sadly, I know from experience. Ah well. Lifes no longer like that.'",1,CAT,0,0
,5411,Hate,I wish y'all hoes with no self respect would stop putting y'all sex life on twitter bitch be a lady please,1,CAT,0,0
,5412,Hate,She a hoe She ugly She fat Her head trash Her pussy dry Her pussy stank,1,CAT,0,0
,5413,Hate,how the hell that bitch know him? hmmm she just proved to me that she's really a whore,1,CAT,0,0
,5414,Hate,You can't go to bed with a whore and complain about getting VD. This is Jose. This is us now.,1,CAT,0,0
,5415,Hate,"Big slut is the new Hottie McHotterson. Its a compliment. Ive always thought you looked like a big slut, boo!",1,CAT,0,0
,5416,Hate,My bitch so bad that I dont even go to sleep!! Pussy so good it make you wanna buy a ring,1,CAT,0,0
,5417,Hate,a girl KNOS wen a bitch likes her mans,1,CAT,0,0
,5418,Hate,Glad I already seen this hoe that bitch was wylin though,1,CAT,0,0
,5419,Hate,Love you be nice if I could retweet ya but youre a pussy bitch on private,1,CAT,0,0
,5420,Hate,Dirty dick ass nigga .. I hope that bitch catch sum,1,CAT,0,0
